age,female,"bs(age, df=6, degree=3, include_intercept=False)[0]","bs(age, df=6, degree=3, include_intercept=False)[1]","bs(age, df=6, degree=3, include_intercept=False)[2]","bs(age, df=6, degree=3, include_intercept=False)[3]","bs(age, df=6, degree=3, include_intercept=False)[4]","bs(age, df=6, degree=3, include_intercept=False)[5]","bs(age, df=6, degree=3, include_intercept=False)[0]:female","bs(age, df=6, degree=3, include_intercept=False)[1]:female","bs(age, df=6, degree=3, include_intercept=False)[2]:female","bs(age, df=6, degree=3, include_intercept=False)[3]:female","bs(age, df=6, degree=3, include_intercept=False)[4]:female","bs(age, df=6, degree=3, include_intercept=False)[5]:female"
52.667,1,0.0,0.022687717296487973,0.6699778309290167,0.3002106610536313,0.0071237907208639845,0.0,0.0,0.022687717296487973,0.6699778309290167,0.3002106610536313,0.0071237907208639845,0.0
52.75,0,0.0,0.022085420387317416,0.6680373988473678,0.30251855839940955,0.007358622365905201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.75,1,0.0,0.022085420387317416,0.6680373988473678,0.30251855839940955,0.007358622365905201,0.0,0.0,0.022085420387317416,0.6680373988473678,0.30251855839940955,0.007358622365905201,0.0
52.833,0,0.0,0.021493878491727247,0.6660816551394185,0.30482590752102545,0.007598558847828766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.833,1,0.0,0.021493878491727247,0.6660816551394185,0.30482590752102545,0.007598558847828766,0.0,0.0,0.021493878491727247,0.6660816551394185,0.30482590752102545,0.007598558847828766,0.0
52.917,0,0.0,0.02091299471770323,0.6641108166412697,0.3071325335836733,0.007843655057353844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.917,1,0.0,0.02091299471770323,0.6641108166412697,0.3071325335836733,0.007843655057353844,0.0,0.0,0.02091299471770323,0.6641108166412697,0.3071325335836733,0.007843655057353844,0.0
53.0,0,0.0,0.020342672173231113,0.6621251001890219,0.30943826175254735,0.008093965885199597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,1,0.0,0.020342672173231113,0.6621251001890219,0.30943826175254735,0.008093965885199597,0.0,0.0,0.020342672173231113,0.6621251001890219,0.30943826175254735,0.008093965885199597,0.0
53.083,0,0.0,0.019782813966296674,0.6601247226187762,0.31174291719284186,0.008349546222085195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.083,1,0.0,0.019782813966296674,0.6601247226187762,0.31174291719284186,0.008349546222085195,0.0,0.0,0.019782813966296674,0.6601247226187762,0.31174291719284186,0.008349546222085195,0.0
53.167,0,0.0,0.019233323204885664,0.6581099007666332,0.3140463250697511,0.0086104509587298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.167,1,0.0,0.019233323204885664,0.6581099007666332,0.3140463250697511,0.0086104509587298,0.0,0.0,0.019233323204885664,0.6581099007666332,0.3140463250697511,0.0086104509587298,0.0
53.25,0,0.0,0.018694102996983857,0.6560808514686942,0.3163483105484695,0.008876734985852583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.25,1,0.0,0.018694102996983857,0.6560808514686942,0.3163483105484695,0.008876734985852583,0.0,0.0,0.018694102996983857,0.6560808514686942,0.3163483105484695,0.008876734985852583,0.0
53.333,0,0.0,0.018165056450577005,0.6540377915610591,0.31864869879419105,0.009148453194172701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.333,1,0.0,0.018165056450577005,0.6540377915610591,0.31864869879419105,0.009148453194172701,0.0,0.0,0.018165056450577005,0.6540377915610591,0.31864869879419105,0.009148453194172701,0.0
53.417,0,0.0,0.017646086673650873,0.6519809378798296,0.3209473149721103,0.009425660474409327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.417,1,0.0,0.017646086673650873,0.6519809378798296,0.3209473149721103,0.009425660474409327,0.0,0.0,0.017646086673650873,0.6519809378798296,0.3209473149721103,0.009425660474409327,0.0
53.5,0,0.0,0.017137096774191226,0.6499105072611059,0.32324398424742135,0.009708411717281616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.5,1,0.0,0.017137096774191226,0.6499105072611059,0.32324398424742135,0.009708411717281616,0.0,0.0,0.017137096774191226,0.6499105072611059,0.32324398424742135,0.009708411717281616,0.0
53.583,0,0.0,0.016637989860183826,0.6478267165409889,0.32553853178531844,0.009996761813508741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.583,1,0.0,0.016637989860183826,0.6478267165409889,0.32553853178531844,0.009996761813508741,0.0,0.0,0.016637989860183826,0.6478267165409889,0.32553853178531844,0.009996761813508741,0.0
53.667,0,0.0,0.016148669039614434,0.6457297825555797,0.32783078275099603,0.010290765653809864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.667,1,0.0,0.016148669039614434,0.6457297825555797,0.32783078275099603,0.010290765653809864,0.0,0.0,0.016148669039614434,0.6457297825555797,0.32783078275099603,0.010290765653809864,0.0
53.75,0,0.0,0.015669037420468806,0.6436199221409787,0.3301205623096482,0.010590478128904148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.75,1,0.0,0.015669037420468806,0.6436199221409787,0.3301205623096482,0.010590478128904148,0.0,0.0,0.015669037420468806,0.6436199221409787,0.3301205623096482,0.010590478128904148,0.0
53.833,0,0.0,0.015198998110732718,0.6414973521332872,0.33240769562646943,0.010895954129510766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.833,1,0.0,0.015198998110732718,0.6414973521332872,0.33240769562646943,0.010895954129510766,0.0,0.0,0.015198998110732718,0.6414973521332872,0.33240769562646943,0.010895954129510766,0.0
53.917,0,0.0,0.014738454218391919,0.6393622893686055,0.33469200786665376,0.011207248546348874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.917,1,0.0,0.014738454218391919,0.6393622893686055,0.33469200786665376,0.011207248546348874,0.0,0.0,0.014738454218391919,0.6393622893686055,0.33469200786665376,0.011207248546348874,0.0
54.0,0,0.0,0.014287308851432177,0.6372149506830346,0.3369733241953956,0.01152441627013764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,1,0.0,0.014287308851432177,0.6372149506830346,0.3369733241953956,0.01152441627013764,0.0,0.0,0.014287308851432177,0.6372149506830346,0.3369733241953956,0.01152441627013764,0.0
54.083,0,0.0,0.01384546511783926,0.6350555529126752,0.3392514697778892,0.011847512191596231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.083,1,0.0,0.01384546511783926,0.6350555529126752,0.3392514697778892,0.011847512191596231,0.0,0.0,0.01384546511783926,0.6350555529126752,0.3392514697778892,0.011847512191596231,0.0
54.167,0,0.0,0.013412826125598921,0.6328843128936286,0.34152626977932893,0.012176591201443814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.167,1,0.0,0.013412826125598921,0.6328843128936286,0.34152626977932893,0.012176591201443814,0.0,0.0,0.013412826125598921,0.6328843128936286,0.34152626977932893,0.012176591201443814,0.0
54.25,0,0.0,0.012989294982696927,0.6307014474619947,0.3437975493649088,0.012511708190399543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.25,1,0.0,0.012989294982696927,0.6307014474619947,0.3437975493649088,0.012511708190399543,0.0,0.0,0.012989294982696927,0.6307014474619947,0.3437975493649088,0.012511708190399543,0.0
54.333,0,0.0,0.012574774797119036,0.628507173453875,0.34606513369982334,0.012852918049182595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.333,1,0.0,0.012574774797119036,0.628507173453875,0.34606513369982334,0.012852918049182595,0.0,0.0,0.012574774797119036,0.628507173453875,0.34606513369982334,0.012852918049182595,0.0
54.417,0,0.0,0.012169168676851016,0.6263017077053701,0.3483288479492667,0.013200275668512132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.417,1,0.0,0.012169168676851016,0.6263017077053701,0.3483288479492667,0.013200275668512132,0.0,0.0,0.012169168676851016,0.6263017077053701,0.3483288479492667,0.013200275668512132,0.0
54.5,0,0.0,0.011772379729878628,0.6240852670525807,0.3505885172784332,0.013553835939107318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.5,1,0.0,0.011772379729878628,0.6240852670525807,0.3505885172784332,0.013553835939107318,0.0,0.0,0.011772379729878628,0.6240852670525807,0.3505885172784332,0.013553835939107318,0.0
54.583,0,0.0,0.011384311064187629,0.6218580683316078,0.3528439668525171,0.013913653751687316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.583,1,0.0,0.011384311064187629,0.6218580683316078,0.3528439668525171,0.013913653751687316,0.0,0.0,0.011384311064187629,0.6218580683316078,0.3528439668525171,0.013913653751687316,0.0
54.667,0,0.0,0.011004865787763789,0.6196203283785521,0.35509502183671277,0.014279783996971294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.667,1,0.0,0.011004865787763789,0.6196203283785521,0.35509502183671277,0.014279783996971294,0.0,0.0,0.011004865787763789,0.6196203283785521,0.35509502183671277,0.014279783996971294,0.0
54.75,0,0.0,0.010633947008592864,0.6173722640295144,0.35734150739621423,0.014652281565678413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.75,1,0.0,0.010633947008592864,0.6173722640295144,0.35734150739621423,0.014652281565678413,0.0,0.0,0.010633947008592864,0.6173722640295144,0.35734150739621423,0.014652281565678413,0.0
54.833,0,0.0,0.010271457834660618,0.6151140921205953,0.35958324869621605,0.015031201348527846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.833,1,0.0,0.010271457834660618,0.6151140921205953,0.35958324869621605,0.015031201348527846,0.0,0.0,0.010271457834660618,0.6151140921205953,0.35958324869621605,0.015031201348527846,0.0
54.917,0,0.0,0.009917301373952818,0.6128460294878961,0.3618200709019123,0.015416598236238751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.917,1,0.0,0.009917301373952818,0.6128460294878961,0.3618200709019123,0.015416598236238751,0.0,0.0,0.009917301373952818,0.6128460294878961,0.3618200709019123,0.015416598236238751,0.0
55.0,0,0.0,0.009571380734455221,0.6105682929675171,0.3640517991784973,0.015808527119530295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,1,0.0,0.009571380734455221,0.6105682929675171,0.3640517991784973,0.015808527119530295,0.0,0.0,0.009571380734455221,0.6105682929675171,0.3640517991784973,0.015808527119530295,0.0
55.083,0,0.0,0.009233599024153591,0.6082810993955593,0.36627825869116537,0.016207042889121642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.083,1,0.0,0.009233599024153591,0.6082810993955593,0.36627825869116537,0.016207042889121642,0.0,0.0,0.009233599024153591,0.6082810993955593,0.36627825869116537,0.016207042889121642,0.0
55.167,0,0.0,0.008903859351033692,0.6059846656081236,0.3684992746051107,0.016612200435731958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.167,1,0.0,0.008903859351033692,0.6059846656081236,0.3684992746051107,0.016612200435731958,0.0,0.0,0.008903859351033692,0.6059846656081236,0.3684992746051107,0.016612200435731958,0.0
55.25,0,0.0,0.00858206482308128,0.6036792084413105,0.3707146720855277,0.017024054650080413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.25,1,0.0,0.00858206482308128,0.6036792084413105,0.3707146720855277,0.017024054650080413,0.0,0.0,0.00858206482308128,0.6036792084413105,0.3707146720855277,0.017024054650080413,0.0
55.333,0,0.0,0.008268118548282124,0.6013649447312212,0.3729242762976105,0.017442660422886162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.333,1,0.0,0.008268118548282124,0.6013649447312212,0.3729242762976105,0.017442660422886162,0.0,0.0,0.008268118548282124,0.6013649447312212,0.3729242762976105,0.017442660422886162,0.0
55.417,0,0.0,0.007961923634621983,0.5990420913139561,0.3751279124065535,0.017868072644868376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.417,1,0.0,0.007961923634621983,0.5990420913139561,0.3751279124065535,0.017868072644868376,0.0,0.0,0.007961923634621983,0.5990420913139561,0.3751279124065535,0.017868072644868376,0.0
55.5,0,0.0,0.007663383190086623,0.5967108650256163,0.37732540557755084,0.01830034620674622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.5,1,0.0,0.007663383190086623,0.5967108650256163,0.37732540557755084,0.01830034620674622,0.0,0.0,0.007663383190086623,0.5967108650256163,0.37732540557755084,0.01830034620674622,0.0
55.583,0,0.0,0.0073724003226617995,0.5943714827023026,0.3795165809757969,0.01873953599923886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.583,1,0.0,0.0073724003226617995,0.5943714827023026,0.3795165809757969,0.01873953599923886,0.0,0.0,0.0073724003226617995,0.5943714827023026,0.3795165809757969,0.01873953599923886,0.0
55.667,0,0.0,0.0070888781403332796,0.5920241611801154,0.3817012637664859,0.01918569691306546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.667,1,0.0,0.0070888781403332796,0.5920241611801154,0.3817012637664859,0.01918569691306546,0.0,0.0,0.0070888781403332796,0.5920241611801154,0.3817012637664859,0.01918569691306546,0.0
55.75,0,0.0,0.0068127197510868265,0.5896691172951558,0.38387927911481207,0.019638883838945177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.75,1,0.0,0.0068127197510868265,0.5896691172951558,0.38387927911481207,0.019638883838945177,0.0,0.0,0.0068127197510868265,0.5896691172951558,0.38387927911481207,0.019638883838945177,0.0
55.833,0,0.0,0.0065438282629082,0.5873065678835248,0.3860504521859699,0.020099151667597192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.833,1,0.0,0.0065438282629082,0.5873065678835248,0.3860504521859699,0.020099151667597192,0.0,0.0,0.0065438282629082,0.5873065678835248,0.3860504521859699,0.020099151667597192,0.0
55.917,0,0.0,0.006282106783783164,0.5849367297813227,0.3882146081451533,0.020566555289740655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.917,1,0.0,0.006282106783783164,0.5849367297813227,0.3882146081451533,0.020566555289740655,0.0,0.0,0.006282106783783164,0.5849367297813227,0.3882146081451533,0.020566555289740655,0.0
56.0,0,0.0,0.006027458421697479,0.5825598198246509,0.3903715721575569,0.02104114959609474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,1,0.0,0.006027458421697479,0.5825598198246509,0.3903715721575569,0.02104114959609474,0.0,0.0,0.006027458421697479,0.5825598198246509,0.3903715721575569,0.02104114959609474,0.0
56.083,0,0.0,0.005779786284636909,0.5801760548496097,0.3925211693883748,0.02152298947737861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.083,1,0.0,0.005779786284636909,0.5801760548496097,0.3925211693883748,0.02152298947737861,0.0,0.0,0.005779786284636909,0.5801760548496097,0.3925211693883748,0.02152298947737861,0.0
56.167,0,0.0,0.005538993480587216,0.5777856516923001,0.39466322500280127,0.02201212982431143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.167,1,0.0,0.005538993480587216,0.5777856516923001,0.39466322500280127,0.02201212982431143,0.0,0.0,0.005538993480587216,0.5777856516923001,0.39466322500280127,0.02201212982431143,0.0
56.25,0,0.0,0.0053049831175341605,0.5753888271888228,0.3967975641660305,0.022508625527612364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.25,1,0.0,0.0053049831175341605,0.5753888271888228,0.3967975641660305,0.022508625527612364,0.0,0.0,0.0053049831175341605,0.5753888271888228,0.3967975641660305,0.022508625527612364,0.0
56.333,0,0.0,0.0050776583034635074,0.5729857981752788,0.39892401204325706,0.02301253147800058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.333,1,0.0,0.0050776583034635074,0.5729857981752788,0.39892401204325706,0.02301253147800058,0.0,0.0,0.0050776583034635074,0.5729857981752788,0.39892401204325706,0.02301253147800058,0.0
56.417,0,0.0,0.004856922146361017,0.5705767814877689,0.401042393799675,0.023523902566195236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.417,1,0.0,0.004856922146361017,0.5705767814877689,0.401042393799675,0.023523902566195236,0.0,0.0,0.004856922146361017,0.5705767814877689,0.401042393799675,0.023523902566195236,0.0
56.5,0,0.0,0.0046426777542124525,0.5681619939623936,0.40315253460047856,0.024042793682915505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.5,1,0.0,0.0046426777542124525,0.5681619939623936,0.40315253460047856,0.024042793682915505,0.0,0.0,0.0046426777542124525,0.5681619939623936,0.40315253460047856,0.024042793682915505,0.0
56.583,0,0.0,0.0044348282350035765,0.5657416524352539,0.40525425961086203,0.024569259718880545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.583,1,0.0,0.0044348282350035765,0.5657416524352539,0.40525425961086203,0.024569259718880545,0.0,0.0,0.0044348282350035765,0.5657416524352539,0.40525425961086203,0.024569259718880545,0.0
56.667,0,0.0,0.004233276696720149,0.5633159737424505,0.4073473939960198,0.025103355564809533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.667,1,0.0,0.004233276696720149,0.5633159737424505,0.4073473939960198,0.025103355564809533,0.0,0.0,0.004233276696720149,0.5633159737424505,0.4073473939960198,0.025103355564809533,0.0
56.75,0,0.0,0.004037926247347936,0.5608851747200844,0.4094317629211461,0.025645136111421617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.75,1,0.0,0.004037926247347936,0.5608851747200844,0.4094317629211461,0.025645136111421617,0.0,0.0,0.004037926247347936,0.5608851747200844,0.4094317629211461,0.025645136111421617,0.0
56.833,0,0.0,0.003848679994872697,0.5584494722042562,0.41150719155143517,0.026194656249435976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.833,1,0.0,0.003848679994872697,0.5584494722042562,0.41150719155143517,0.026194656249435976,0.0,0.0,0.003848679994872697,0.5584494722042562,0.41150719155143517,0.026194656249435976,0.0
56.917,0,0.0,0.0036654410472801956,0.5560090830310668,0.41357350505208124,0.026751970869571765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.917,1,0.0,0.0036654410472801956,0.5560090830310668,0.41357350505208124,0.026751970869571765,0.0,0.0,0.0036654410472801956,0.5560090830310668,0.41357350505208124,0.026751970869571765,0.0
57.0,0,0.0,0.003488112512556194,0.553564224036617,0.4156305285882787,0.027317134862548158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,1,0.0,0.003488112512556194,0.553564224036617,0.4156305285882787,0.027317134862548158,0.0,0.0,0.003488112512556194,0.553564224036617,0.4156305285882787,0.027317134862548158,0.0
57.083,0,0.0,0.0033165974986864534,0.5511151120570075,0.4176780873252217,0.027890203119084314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.083,1,0.0,0.0033165974986864534,0.5511151120570075,0.4176780873252217,0.027890203119084314,0.0,0.0,0.0033165974986864534,0.5511151120570075,0.4176780873252217,0.027890203119084314,0.0
57.167,0,0.0,0.003150799113656738,0.5486619639283392,0.41971600642810464,0.028471230529899395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.167,1,0.0,0.003150799113656738,0.5486619639283392,0.41971600642810464,0.028471230529899395,0.0,0.0,0.003150799113656738,0.5486619639283392,0.41971600642810464,0.028471230529899395,0.0
57.25,0,0.0,0.002990620465452807,0.5462049964867127,0.4217441110621217,0.02906027198571258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.25,1,0.0,0.002990620465452807,0.5462049964867127,0.4217441110621217,0.02906027198571258,0.0,0.0,0.002990620465452807,0.5462049964867127,0.4217441110621217,0.02906027198571258,0.0
57.333,0,0.0,0.0028359646620604267,0.5437444265682293,0.4237622263924672,0.029657382377243025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.333,1,0.0,0.0028359646620604267,0.5437444265682293,0.4237622263924672,0.029657382377243025,0.0,0.0,0.0028359646620604267,0.5437444265682293,0.4237622263924672,0.029657382377243025,0.0
57.417,0,0.0,0.0026867348114653564,0.5412804710089894,0.42577017758433544,0.03026261659520989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.417,1,0.0,0.0026867348114653564,0.5412804710089894,0.42577017758433544,0.03026261659520989,0.0,0.0,0.0026867348114653564,0.5412804710089894,0.42577017758433544,0.03026261659520989,0.0
57.5,0,0.0,0.0025428340216533596,0.5388133466450937,0.4277677898029206,0.030876029530332343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.5,1,0.0,0.0025428340216533596,0.5388133466450937,0.4277677898029206,0.030876029530332343,0.0,0.0,0.0025428340216533596,0.5388133466450937,0.4277677898029206,0.030876029530332343,0.0
57.583,0,0.0,0.002404165400610198,0.5363432703126432,0.4297548882134169,0.031497676073329546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.583,1,0.0,0.002404165400610198,0.5363432703126432,0.4297548882134169,0.031497676073329546,0.0,0.0,0.002404165400610198,0.5363432703126432,0.4297548882134169,0.031497676073329546,0.0
57.667,0,0.0,0.0022706320563216343,0.5338704588477389,0.4317312979810189,0.032127611114920684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.667,1,0.0,0.0022706320563216343,0.5338704588477389,0.4317312979810189,0.032127611114920684,0.0,0.0,0.0022706320563216343,0.5338704588477389,0.4317312979810189,0.032127611114920684,0.0
57.75,0,0.0,0.002142137096773431,0.5313951290864811,0.43369684427092053,0.0327658895458249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.75,1,0.0,0.002142137096773431,0.5313951290864811,0.43369684427092053,0.0327658895458249,0.0,0.0,0.002142137096773431,0.5313951290864811,0.43369684427092053,0.0327658895458249,0.0
57.833,0,0.0,0.0020185836299513493,0.528917497864971,0.4356513522483163,0.033412566256761374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.833,1,0.0,0.0020185836299513493,0.528917497864971,0.4356513522483163,0.033412566256761374,0.0,0.0,0.0020185836299513493,0.528917497864971,0.4356513522483163,0.033412566256761374,0.0
57.917,0,0.0,0.0018998747638411533,0.5264377820193091,0.43759464707840035,0.03406769613844925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.917,1,0.0,0.0018998747638411533,0.5264377820193091,0.43759464707840035,0.03406769613844925,0.0,0.0,0.0018998747638411533,0.5264377820193091,0.43759464707840035,0.03406769613844925,0.0
58.0,0,0.0,0.0017859136064286038,0.5239561983855965,0.4395265539263671,0.03473133408160771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,1,0.0,0.0017859136064286038,0.5239561983855965,0.4395265539263671,0.03473133408160771,0.0,0.0,0.0017859136064286038,0.5239561983855965,0.4395265539263671,0.03473133408160771,0.0
58.083,0,0.0,0.0016766032656994633,0.5214729637999338,0.44144689795741066,0.035403534976955926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.083,1,0.0,0.0016766032656994633,0.5214729637999338,0.44144689795741066,0.035403534976955926,0.0,0.0,0.0016766032656994633,0.5214729637999338,0.44144689795741066,0.035403534976955926,0.0
58.167,0,0.0,0.0015718468496394948,0.5189882950984219,0.44335550433672544,0.03608435371521304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.167,1,0.0,0.0015718468496394948,0.5189882950984219,0.44335550433672544,0.03608435371521304,0.0,0.0,0.0015718468496394948,0.5189882950984219,0.44335550433672544,0.03608435371521304,0.0
58.25,0,0.0,0.0014715474662344602,0.5165024091171617,0.4452521982295057,0.03677384518709824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.25,1,0.0,0.0014715474662344602,0.5165024091171617,0.4452521982295057,0.03677384518709824,0.0,0.0,0.0014715474662344602,0.5165024091171617,0.4452521982295057,0.03677384518709824,0.0
58.333,0,0.0,0.0013756082234701217,0.5140155226922537,0.44713680480094553,0.037472064283330664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.333,1,0.0,0.0013756082234701217,0.5140155226922537,0.44713680480094553,0.037472064283330664,0.0,0.0,0.0013756082234701217,0.5140155226922537,0.44713680480094553,0.037472064283330664,0.0
58.417,0,0.0,0.0012839322293322416,0.5115278526597989,0.44900914921623936,0.03817906589462951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.417,1,0.0,0.0012839322293322416,0.5115278526597989,0.44900914921623936,0.03817906589462951,0.0,0.0,0.0012839322293322416,0.5115278526597989,0.44900914921623936,0.03817906589462951,0.0
58.5,0,0.0,0.001196422591806582,0.5090396158558981,0.4508690566405814,0.03889490491171392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.5,1,0.0,0.001196422591806582,0.5090396158558981,0.4508690566405814,0.03889490491171392,0.0,0.0,0.001196422591806582,0.5090396158558981,0.4508690566405814,0.03889490491171392,0.0
58.583,0,0.0,0.0011129824188789057,0.506551029116652,0.45271635223916595,0.03961963622530306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.583,1,0.0,0.0011129824188789057,0.506551029116652,0.45271635223916595,0.03961963622530306,0.0,0.0,0.0011129824188789057,0.506551029116652,0.45271635223916595,0.03961963622530306,0.0
58.667,0,0.0,0.0010335148185349747,0.5040623092781615,0.45455086117718746,0.04035331472611611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.667,1,0.0,0.0010335148185349747,0.5040623092781615,0.45455086117718746,0.04035331472611611,0.0,0.0,0.0010335148185349747,0.5040623092781615,0.45455086117718746,0.04035331472611611,0.0
58.75,0,0.0,0.0009579228987605513,0.5015736731765273,0.45637240861983996,0.04109599530487222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.75,1,0.0,0.0009579228987605513,0.5015736731765273,0.45637240861983996,0.04109599530487222,0.0,0.0,0.0009579228987605513,0.5015736731765273,0.45637240861983996,0.04109599530487222,0.0
58.833,0,0.0,0.0008861097675413977,0.49908533764785035,0.4581808197323177,0.04184773285229057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.833,1,0.0,0.0008861097675413977,0.49908533764785035,0.4581808197323177,0.04184773285229057,0.0,0.0,0.0008861097675413977,0.49908533764785035,0.4581808197323177,0.04184773285229057,0.0
58.917,0,0.0,0.0008179785328632763,0.4965975195282313,0.45997591967981516,0.042608582259090304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.917,1,0.0,0.0008179785328632763,0.4965975195282313,0.45997591967981516,0.042608582259090304,0.0,0.0,0.0008179785328632763,0.4965975195282313,0.45997591967981516,0.042608582259090304,0.0
59.0,0,0.0,0.0007534323027119495,0.4941104356537709,0.4617575336275265,0.0433785984159906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,1,0.0,0.0007534323027119495,0.4941104356537709,0.4617575336275265,0.0433785984159906,0.0,0.0,0.0007534323027119495,0.4941104356537709,0.4617575336275265,0.0433785984159906,0.0
59.083,0,0.0,0.0006923741850731794,0.4916243028605702,0.46352548674064603,0.04415783621371063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.083,1,0.0,0.0006923741850731794,0.4916243028605702,0.46352548674064603,0.04415783621371063,0.0,0.0,0.0006923741850731794,0.4916243028605702,0.46352548674064603,0.04415783621371063,0.0
59.167,0,0.0,0.0006347072879327283,0.48913933798472986,0.465279604184368,0.04494635054296954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.167,1,0.0,0.0006347072879327283,0.48913933798472986,0.465279604184368,0.04494635054296954,0.0,0.0,0.0006347072879327283,0.48913933798472986,0.465279604184368,0.04494635054296954,0.0
59.25,0,0.0,0.0005803347192763585,0.4866557578623506,0.46701971112388657,0.04574419629448652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.25,1,0.0,0.0005803347192763585,0.4866557578623506,0.46701971112388657,0.04574419629448652,0.0,0.0,0.0005803347192763585,0.4866557578623506,0.46701971112388657,0.04574419629448652,0.0
59.333,0,0.0,0.0005291595870898324,0.4841737793295333,0.4687456327243962,0.046551428358980705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.333,1,0.0,0.0005291595870898324,0.4841737793295333,0.4687456327243962,0.046551428358980705,0.0,0.0,0.0005291595870898324,0.4841737793295333,0.4687456327243962,0.046551428358980705,0.0
