Insured,Uninsured
0.6439473134016308,0.5124406730907521
0.644620995655911,0.5127283187113476
0.6451552953748229,0.5133036099525384
0.6458289776291031,0.514022724004027
0.6461542035449624,0.5148856608658133
0.6468046553766813,0.5154609521070042
0.6471763421376635,0.5158924205378973
0.6478267939693823,0.5161800661584928
0.64829140242061,0.5166115345893859
0.6489418542523289,0.5168991802099813
0.6493600018584338,0.5171868258305767
0.6499639928450298,0.5177621170717676
0.6504982925639418,0.5183374083129584
0.651171974818222,0.5187688767438515
0.6515901224243269,0.5192003451747447
0.6521244221432387,0.5203509276571264
0.6524961089042209,0.5209262188983173
0.6530768694682556,0.5219329785704012
0.6533556345389923,0.5219329785704012
0.6539131646804656,0.5223644470012944
0.6542848514414478,0.5233712066733784
0.6547726903152369,0.5235150294836761
0.6549120728506052,0.5240903207248669
0.6553302204567101,0.5245217891557601
0.6558877505981834,0.5249532575866532
0.6562594373591656,0.525528548827844
0.6565149720073408,0.5258161944484395
0.6568634283457616,0.5263914856896303
0.6571654238390596,0.5269667769308213
0.6575371106000418,0.5269667769308213
0.6577694148256557,0.5273982453617143
0.6582340232768834,0.5275420681720121
0.6583501753896903,0.5278297137926075
0.6587450925732339,0.5281173594132029
0.6591400097567774,0.5285488278440961
0.6597904615884963,0.5292679418955847
0.6602783004622854,0.52955558751618
0.660673217645829,0.52955558751618
0.6609984435616884,0.5302747015676686
0.6614862824354775,0.530562347188264
0.661997351731828,0.5311376384294549
0.6624387297604943,0.5311376384294549
0.6628336469440379,0.5321443981015389
0.6630427207470904,0.5324320437221344
0.6634840987757568,0.5330073349633252
0.6639951680721072,0.5332949805839207
0.664157781030037,0.5337264490148137
0.6646920807489488,0.5343017402560046
0.6650869979324924,0.5344455630663023
0.6655516063837201,0.5350208543074931
0.6658536018770181,0.5353084999280886
0.6661788277928775,0.5355961455486841
0.6664808232861755,0.5361714367898749
0.6669918925825261,0.5363152596001726
0.6674332706111924,0.5364590824104704
0.6680140311752271,0.536602905220768
0.6684786396264548,0.5367467280310657
0.6689432480776826,0.5371781964619589
0.669268473993542,0.5373220192722565
0.6697795432898924,0.537609664892852
0.6701976908959973,0.5380411333237451
0.6706158385021024,0.5383287789443406
0.6709178339954004,0.5383287789443406
0.6714056728691895,0.5389040701855314
0.6717541292076102,0.5390478929958291
0.6720793551234697,0.5391917158061269
0.6723116593490835,0.5394793614267223
0.6725904244198202,0.5397670070473177
0.6730318024484865,0.5399108298576154
0.6734731804771529,0.5401984754782109
0.6736822542802053,0.5407737667194017
0.6741004018863103,0.5407737667194017
0.6743094756893628,0.5409175895296994
0.6746579320277836,0.5412052351502948
0.6750063883662044,0.541636703581188
0.6755406880851162,0.541636703581188
0.6758659140009757,0.5419243492017835
0.6761911399168351,0.5424996404429743
0.6764699049875718,0.5424996404429743
0.6766789787906242,0.542643463253272
0.6769345134387994,0.5427872860635696
0.6773526610449044,0.5432187544944628
0.6775152740028341,0.5435064001150582
0.6778404999186936,0.5437940457356537
0.678049573721746,0.5439378685459514
0.6784444909052896,0.5439378685459514
0.6786071038632193,0.5443693369768445
0.6789323297790787,0.54465698259744
0.6792343252723767,0.5453760966489285
0.67979185541385,0.545663742269524
0.6799312379492183,0.5458075650798216
0.6802332334425163,0.5462390335107148
0.6805352289358143,0.5463828563210125
0.6809301461193579,0.5465266791313103
0.681115989499849,0.5468143247519056
0.681534137105954,0.5472457931827988
0.6818593630218134,0.5472457931827988
0.6822775106279183,0.5476772616136919
0.6825330452760936,0.5479649072342874
0.6827653495017074,0.5482525528548828
0.6831138058401283,0.5485401984754782
0.6833925709108649,0.5488278440960737
0.6836481055590401,0.5494031353372645
0.6841127140102679,0.5495469581475622
0.6843217878133203,0.5502660721990508
0.6846470137291797,0.5504098950093484
0.6849490092224778,0.5504098950093484
0.6853439264060214,0.5506975406299439
0.6855994610541966,0.5512728318711347
0.6859711478151788,0.5514166546814325
0.6861802216182312,0.5514166546814325
0.6863892954212837,0.5515604774917302
0.6865751388017748,0.5517043003020279
0.6867145213371432,0.5518481231123256
0.686946825562757,0.5522795915432187
0.6871094385206867,0.5522795915432187
0.6874811252816688,0.5524234143535165
0.6877366599298441,0.5525672371638142
0.6878760424652124,0.5527110599741119
0.6880386554231421,0.5528548827844096
0.6881780379585105,0.5528548827844096
0.688456803029247,0.5529987055947073
0.6885497247194926,0.5529987055947073
0.6887123376774223,0.553142528405005
0.6889446419030362,0.5532863512153028
0.6891304852835273,0.5535739968358981
0.6893163286640184,0.5535739968358981
0.6895486328896323,0.5540054652667913
0.6896880154250006,0.5540054652667913
0.6898506283829303,0.5542931108873868
0.6899435500731759,0.5542931108873868
0.6900597021859828,0.5542931108873868
0.6902687759890352,0.5542931108873868
0.6903616976792808,0.5545807565079822
0.6905940019048946,0.5547245793182799
0.6908727669756313,0.555156047749173
0.6909192278207541,0.5552998705594707
0.6910818407786837,0.5552998705594707
0.6912444537366135,0.5552998705594707
0.6914767579622273,0.5557313389903639
0.6917090621878412,0.5557313389903639
0.6919645968360164,0.5560189846109593
0.6920342881037006,0.556162807421257
0.6922433619067531,0.5563066302315547
0.6924059748646828,0.5564504530418525
0.6925685878226125,0.5565942758521502
0.6925918182451739,0.5565942758521502
0.692777661625665,0.5570257442830433
0.6930099658512788,0.5574572127139364
0.6931493483866471,0.5576010355242341
0.6932655004994541,0.5576010355242341
0.693381652612261,0.5577448583345319
0.6936371872604362,0.5577448583345319
0.6937533393732432,0.5578886811448296
0.6938462610634888,0.5578886811448296
0.6940321044439799,0.5580325039551273
0.6942644086695937,0.5583201495757227
0.6944734824726462,0.5586077951963181
0.6945896345854531,0.5587516180066159
0.6947290171208215,0.5587516180066159
0.6948916300787511,0.5587516180066159
0.6949380909238739,0.559183086437509
0.6950542430366808,0.5593269092478067
0.6950774734592422,0.5594707320581044
0.6951471647269264,0.5594707320581044
0.6952400864171719,0.5596145548684022
0.6953330081074175,0.5596145548684022
0.6954026993751017,0.5596145548684022
